ID,Price,Manufacturer,Model,Sales_year,Fuel type,Engine volume,Mileage,Tranmission
45790560,17249,BMW,X5,2003,Petrol,4.6,58000,Tiptronic
45784915,18817,BMW,330,2011,Petrol,3,70000,Tiptronic
45805255,12544,BMW,325,2005,Petrol,2.5,162000,Tiptronic
45610985,13485,BMW,X3,2004,Petrol,2.5,164000,Tiptronic
44514703,37633,BMW,535,2013,Petrol,3.0 Turbo,155000,Tiptronic
44938649,42337,BMW,X5,2010,Diesel,3.0 Turbo,260000,Tiptronic
45694885,103491,BMW,X5,2018,Diesel,2.5 Turbo,59364,Tiptronic
45625034,157,BMW,X5,2011,Petrol,4.4,139363,Automatic
45323998,36065,BMW,X5,2012,Petrol,4.4 Turbo,186000,Tiptronic
45813584,2195,BMW,535,2014,Diesel,3,110270,Automatic
45656399,1019,BMW,X5,2015,Diesel,3,196614,Automatic
45428453,31675,BMW,X5 DIESEL,2011,Diesel,3.0 Turbo,205717,Tiptronic
45388275,9408,BMW,525 i,2003,Petrol,2.5,190000,Tiptronic
45747500,7527,BMW,520,1996,Petrol,2,44444,Manual
45792216,97219,BMW,640 GRAN-COUPE,2013,Petrol,3.0 Turbo,71000,Tiptronic
45648495,1803,BMW,X5,2009,Diesel,3,229854,Automatic
45237191,100355,BMW,X5,2014,Petrol,4.4 Turbo,0,Tiptronic
45803872,8500,BMW,328,2010,Petrol,3,10000,Tiptronic
45757766,16000,BMW,X5,2003,Diesel,3.0 Turbo,1000,Tiptronic
45767818,10036,BMW,330,2001,Petrol,3,330000,Manual
45631351,10036,BMW,X5,2011,Diesel,3,207694,Automatic
45813433,706,BMW,335,2013,Petrol,3,136291,Automatic
45791598,15649,BMW,528,2009,LPG,2.8,240000,Tiptronic
45789705,94083,BMW,X5,2015,Petrol,3.0 Turbo,56000,Tiptronic
43325843,350,BMW,535 M,2012,Petrol,3.5 Turbo,140000,Tiptronic
38427452,19800,BMW,M3,2002,Petrol,3.2,213866,Manual
45789552,14113,BMW,530,2003,Petrol,3,223014,Manual
45801385,14740,BMW,330,2003,Petrol,3,150300,Manual
45653896,784,BMW,X5,2013,Diesel,3,0,Automatic
45769981,24148,BMW,645,2005,Petrol,4.4,222222,Tiptronic
45437492,20385,BMW,328 i,2009,Petrol,3,192000,Tiptronic
45809641,11133,BMW,X5,2011,Petrol,3,170043,Automatic
45656439,8154,BMW,X5,2012,Diesel,3,103458,Automatic
45664407,10349,BMW,X5,2014,Diesel,3,0,Automatic
43726728,14426,BMW,328,2011,Petrol,3,107000,Tiptronic
45813505,470,BMW,335,2010,Petrol,3,0,Automatic
45647807,8154,BMW,X5,2012,Diesel,3,103458,Automatic
45788298,6899,BMW,225,2000,Petrol,2.5,199866,Manual
45812922,42024,BMW,535,2012,Petrol,3.0 Turbo,87000,Tiptronic
45808632,20071,BMW,428,2016,Petrol,2,52131,Automatic
45775884,59272,BMW,740,2015,Petrol,3.0 Turbo,99200,Tiptronic
45813454,706,BMW,535,2011,Petrol,3,163739,Automatic
45624981,8154,BMW,X5,2012,Diesel,3,103458,Automatic
45773829,15681,BMW,X5,2002,Diesel,3.0 Turbo,18000,Tiptronic
45816312,4391,BMW,X5,2013,Petrol,3,69754,Automatic
45758201,20385,BMW,550,2011,Petrol,4.4,85723,Automatic
44672035,25089,BMW,M550,2008,Petrol,4.8 Turbo,150000,Tiptronic
45621633,31047,BMW,X5,2012,Diesel,3,70994,Automatic
45754363,22894,BMW,X5,2006,Diesel,3.0 Turbo,235000,Tiptronic
45798467,24775,BMW,X5,2005,Diesel,3.0 Turbo,200000,Manual
44914567,56450,BMW,X5,2013,Diesel,3.0 Turbo,121000,Automatic
45774455,28225,BMW,328,2014,Petrol,2.0 Turbo,56000,Tiptronic
45646557,549,BMW,328,2013,Petrol,2,209027,Automatic
45653857,7213,BMW,X5,2012,Diesel,3,274098,Automatic
45765561,33500,BMW,550,2012,Petrol,4.4,50000,Tiptronic
44901102,36065,BMW,328,2016,Petrol,2.0 Turbo,32000,Automatic
45633841,15994,BMW,X5,2015,Petrol,3,204461,Automatic
45798501,37633,BMW,X6,2009,Petrol,4.8 Turbo,85000,Tiptronic
45689461,9408,BMW,520,1994,CNG,2,111111,Manual
45816512,6899,BMW,318,1998,Petrol,1.9,1000,Manual
45458972,31358,BMW,535 XI,2010,Petrol,3.0 Turbo,198000,Tiptronic
45755785,34497,BMW,X5 M,2010,Petrol,4.4,150000,Tiptronic
45807258,11604,BMW,730 3.0,2002,Diesel,3.0 Turbo,300000,Automatic
45816062,29166,BMW,328,2014,Petrol,2.0 Turbo,23302,Tiptronic
45781814,4077,BMW,318,1995,Petrol,1.8,300000,Manual
45776062,16935,BMW,X5,2004,Diesel,3.0 Turbo,250000,Tiptronic
45474144,22266,BMW,X5,2011,Diesel,3.0 Turbo,208000,Tiptronic
45768887,25089,BMW,335,2010,Diesel,3.0 Turbo,197000,Tiptronic
45816202,21953,BMW,328,2013,Petrol,2.0 Turbo,201360,Tiptronic
42032006,50,BMW,318,2003,Petrol,1.8,220000,Tiptronic
44655192,89379,BMW,X5,2014,Petrol,3.0 Turbo,72000,Tiptronic
44839957,23834,BMW,328,2012,Petrol,2.0 Turbo,0,Tiptronic
45771952,36065,BMW,X5 XDRIVE,2010,Diesel,3.0 Turbo,162000,Automatic
45804813,5959,BMW,320,2002,Petrol,2,0,Manual
45621740,627,BMW,X5,2009,Petrol,3,171382,Automatic
45646887,8154,BMW,X5,2012,Diesel,3,103458,Automatic
44875797,17876,BMW,535 i,2007,Petrol,3,247000,Tiptronic
45798352,11290,BMW,X5,2000,Petrol,4.4,217000,Tiptronic
45813586,15524,BMW,535,2014,Diesel,3,83600,Automatic
45798488,3136,BMW,325,2001,Petrol,2.5,1000,Manual
45643390,34497,BMW,X1,2013,Petrol,2,0,Tiptronic
45625924,470,BMW,X5,2010,Diesel,3,265210,Automatic
45776653,47042,BMW,M5,2010,Petrol,5,94000,Manual
45783848,7840,BMW,325 i,2000,Petrol,2.5,240000,Tiptronic
45625938,78,BMW,X5,2009,Diesel,3,229854,Automatic
45776855,14113,BMW,X3,2005,Petrol,3,288000,Automatic
45816289,15994,BMW,X5,2012,Petrol,3,232789,Automatic
45631358,31047,BMW,X5,2012,Diesel,3,70994,Automatic
45794492,8154,BMW,318,2001,Petrol,1.9,240000,Manual
45813451,549,BMW,328,2012,Petrol,2,112210,Automatic
45792515,11917,BMW,X5,2000,LPG,3,200000,Tiptronic
45781939,10976,BMW,3.25E+48,2003,Petrol,2.5,182000,Tiptronic
45770806,43905,BMW,550,2013,Petrol,4.4 Turbo,55000,Tiptronic
45801756,32929,BMW,530,2011,Petrol,3,112000,Tiptronic
45647811,1019,BMW,X5,2013,Diesel,3,137802,Automatic
45814933,8938,BMW,X5,2009,Petrol,4.8,153515,Automatic
45783043,10976,BMW,328,1997,Petrol,2.8,180000,Manual
45648484,10349,BMW,X5,2014,Diesel,3,0,Automatic
45801187,14113,BMW,745,2002,Petrol,4.4,287000,Tiptronic
45759306,20385,BMW,335 ტურბო,2007,Petrol,3.5 Turbo,0,Tiptronic
45816311,54255,BMW,X5,2017,Petrol,3,62256,Automatic
45811191,21326,BMW,328,2012,Petrol,2,145000,Automatic
45758196,17249,BMW,535,2011,Petrol,3,128086,Automatic
45796173,8467,BMW,528,1999,LPG,2.8,220000,Tiptronic
45792354,26657,BMW,X1 X-Drive,2011,Diesel,1.8 Turbo,70000,Tiptronic
45293747,75266,BMW,X5,2015,Petrol,3.0 Turbo,53638,Tiptronic
45788796,18817,BMW,118,2010,Diesel,2,197000,Manual
45761937,53314,BMW,535,2014,Petrol,3.0 Turbo,81000,Tiptronic
45786809,7213,BMW,528,1998,Petrol,2.8,290000,Manual
45664426,8154,BMW,X5,2012,Diesel,3,103458,Automatic
45789053,23521,BMW,328,2011,Petrol,3,120000,Tiptronic
45290978,9408,BMW,325,2001,CNG,2.5,215000,Tiptronic
45802436,30420,BMW,535,2011,Petrol,3.0 Turbo,118000,Manual
44682850,37633,BMW,335,2013,Petrol,3.0 Turbo,117000,Automatic
45661008,784,BMW,X5,2013,Diesel,3,0,Automatic
45806020,10349,BMW,318,2002,Petrol,2,145000,Tiptronic
44993292,4200,BMW,525,2002,Petrol,2.5,11111,Automatic
45764088,38574,BMW,X5,2010,Diesel,3.0 Turbo,248000,Tiptronic
45801391,10663,BMW,X5,2005,LPG,4.4,216000,Tiptronic
45793645,7840,BMW,320 M,2001,Petrol,1.9,183000,Tiptronic
45816274,627,BMW,X6,2013,Petrol,4.4,118656,Automatic
45813469,470,BMW,535,2011,Petrol,3,249147,Automatic
42805584,30734,BMW,X5,2008,Petrol,4.8,230000,Tiptronic
45474642,30420,BMW,X5,2011,Petrol,3.0 Turbo,145000,Tiptronic
45790261,13172,BMW,X5,2003,Petrol,3,1000,Tiptronic
45813734,12388,BMW,X5,2012,Diesel,3,420794,Automatic
45792424,37633,BMW,X6,2009,Petrol,4.4 Turbo,154774,Tiptronic
45816268,1176,BMW,X6,2010,Petrol,4.4,0,Automatic
43264187,21953,BMW,550,2012,Petrol,4.4,0,Tiptronic
45813397,188,BMW,X5,2011,Petrol,3,196330,Automatic
45813506,1725,BMW,528,2015,Petrol,2,86616,Automatic
45212713,22000,BMW,528,2013,Petrol,2.0 Turbo,110909,Automatic
45776044,10036,BMW,525,2001,Petrol,2.5,195000,Tiptronic
45785275,4077,BMW,316 1995,1995,Petrol,1.6,0,Manual
45814936,188,BMW,X5,2011,Petrol,3,196330,Automatic
45766506,1646,BMW,528,2015,Petrol,2,115750,Automatic
45584546,18817,BMW,528,2011,Petrol,3,107000,Tiptronic
45793482,14113,BMW,X5,2001,Petrol,4.4,115000,Tiptronic
45765106,5488,BMW,3.18E+38,1994,Petrol,2.5,240000,Manual
45778106,6272,BMW,320 Gran Turismo,1999,Petrol,2.2,55000,Manual
44551202,4391,BMW,528,1996,Petrol,2.8,360000,Manual
45625908,31047,BMW,X5,2012,Diesel,3,70994,Automatic
45786062,28000,BMW,520 d xDrive Luxury,2017,Diesel,2,48578,Automatic
45555779,42337,BMW,X6,2010,Petrol,3.0 Turbo,171000,Tiptronic
45786771,17876,BMW,528,2008,Petrol,3,280000,Tiptronic
45788834,19,BMW,X5,2005,Diesel,3.0 Turbo,330000,Tiptronic
45776545,37633,BMW,X5,2011,Diesel,3,223000,Tiptronic
45425255,19080,BMW,X5,2005,Petrol,4.4,195000,Tiptronic
45798646,6000,BMW,520,1992,Petrol,2,256000,Manual
45650024,9879,BMW,535,2014,Diesel,3,98368,Automatic
44294557,12544,BMW,X5,2003,Petrol,3,206000,Tiptronic
45631377,9408,BMW,X5,2012,Diesel,3,149520,Automatic
45796532,81225,BMW,X5,2015,Petrol,3.5 Turbo,59200,Tiptronic
44528385,9408,BMW,318 რესტაილინგი,2004,Petrol,1.9,81000,Tiptronic
45755609,23521,BMW,320,2014,Petrol,2.0 Turbo,59000,Tiptronic
44607769,78403,BMW,X6,2011,Diesel,4.0 Turbo,277100,Automatic
45787428,11000,BMW,X5,2001,Petrol,3,11111,Automatic
45816296,2979,BMW,X5,2011,Petrol,3,0,Automatic
45756119,6899,BMW,X5,2002,CNG,3,260000,Automatic
45805867,5331,BMW,320,2003,Petrol,2.2,144000,Tiptronic
45808619,1960,BMW,528,2015,Petrol,2,116691,Automatic
45007657,21012,BMW,X5 3.0,2009,Petrol,3,170000,Tiptronic
45781742,30420,BMW,528,2011,Petrol,2.0 Turbo,192000,Automatic
45696053,50178,BMW,X6,2010,Petrol,3.5 Turbo,165000,Tiptronic
45775871,14426,BMW,530,2005,Petrol,3,15000,Tiptronic
45773938,3450,BMW,535,2014,Petrol,3,0,Automatic
45767102,14740,BMW,528,2009,Petrol,3,275000,Tiptronic
45742214,14426,BMW,X5,2001,CNG,4.4,3000,Automatic
45813092,37006,BMW,328,2015,Petrol,2.8 Turbo,38415,Tiptronic
45660996,1019,BMW,X5,2013,Diesel,3,137802,Automatic
45782206,13485,BMW,530 I,2006,Petrol,3,280000,Tiptronic
45813465,14269,BMW,X4,2015,Petrol,2,96360,Automatic
45621686,3607,BMW,X5,2015,Diesel,3,201056,Automatic
45770571,21326,BMW,528,2012,Petrol,3,150000,Tiptronic
45647798,10349,BMW,X5,2014,Diesel,3,0,Automatic
45738340,36065,BMW,X5 restilling,2010,Petrol,3.0 Turbo,165000,Tiptronic
45783431,10036,BMW,320,2001,Petrol,2,164000,Automatic
45801341,47042,BMW,535,2015,Petrol,3.5 Turbo,59200,Tiptronic
45619877,24500,BMW,X5,2012,Petrol,3.0 Turbo,1000,Automatic
45814382,6272,BMW,745,2001,Petrol,3.6,218000,Automatic
45793637,11917,BMW,320,2003,Petrol,2,170005,Tiptronic
45789817,141124,BMW,M6,2013,Petrol,4.4 Turbo,79500,Tiptronic
45756848,25089,BMW,335,2008,Petrol,3.0 Turbo,157000,Automatic
45648499,3607,BMW,X5,2015,Diesel,3,201056,Automatic
45813466,627,BMW,528,2013,Petrol,2,0,Automatic
43546067,37633,BMW,X1 28Xdrive,2014,Petrol,2.0 Turbo,95000,Tiptronic
45234323,21639,BMW,X5,2004,Diesel,3,246000,Tiptronic
42873373,87811,BMW,750,2013,Petrol,4.4 Turbo,92000,Tiptronic
45767115,2509,BMW,318,1995,Petrol,2,0,Manual
45775502,15681,BMW,X5,2002,Diesel,3.0 Turbo,292000,Tiptronic
45816383,17876,BMW,528,2008,Petrol,3,220000,Variator
45770352,4000,BMW,528,1996,CNG,2,1000,Tiptronic
45813427,4861,BMW,535,2011,Petrol,3,151099,Automatic
45781480,34497,BMW,535,2011,Petrol,3.0 Turbo,156000,Tiptronic
45782026,4077,BMW,318,1999,CNG,1.9,12000,Manual
44951024,36065,BMW,528,2012,Petrol,2.0 Turbo,184000,Tiptronic
45786658,42337,BMW,328,2015,Petrol,2.0 Turbo,26000,Tiptronic
45795054,7840,BMW,318,2000,Petrol,2,0,Manual
45782087,15681,BMW,545,2003,LPG,4.4,250000,Tiptronic
45647782,157,BMW,X5,2012,Diesel,3,296395,Automatic
44395215,28600,BMW,X6,2011,Petrol,4.4,1000,Tiptronic
45625937,10820,BMW,X5,2012,Diesel,3,229966,Automatic
45798733,23834,BMW,X5,2009,Petrol,3.5,1000,Tiptronic
45786991,4077,BMW,520,1995,Petrol,2,1111111,Manual
45809636,11133,BMW,X5,2011,Petrol,3,170043,Automatic
45647793,7213,BMW,X5,2012,Diesel,3,274098,Automatic
45099637,45473,BMW,X3 SDRIVE,2015,Petrol,2.0 Turbo,60400,Tiptronic
45782231,11917,BMW,330,2003,Petrol,3,0,Manual
43447022,29793,BMW,740,2011,Petrol,3,123803,Tiptronic
45621648,9408,BMW,X5,2012,Diesel,3,149520,Automatic
45778674,30420,BMW,X5,2012,Diesel,3.0 Turbo,198211,Tiptronic
45813495,13485,BMW,535,2014,Diesel,3,98368,Automatic
43052071,13485,BMW,X5,2002,LPG,3,290000,Tiptronic
45787449,4704,BMW,318,1997,Petrol,1.8,211000,Automatic
45720490,7840,BMW,320,1998,LPG,2,0,Automatic
45770069,31988,BMW,530,2011,Petrol,3,81000,Tiptronic
45773711,8467,BMW,740,1996,CNG,4,14000,Tiptronic
45808368,13485,BMW,318,2006,Petrol,2,237000,Manual
45805897,14113,BMW,528,2009,Petrol,3,283200,Tiptronic
45816285,10192,BMW,X5,2011,Diesel,3,332243,Automatic
45789049,37633,BMW,X6,2009,Petrol,5.0 Turbo,240000,Tiptronic
45813378,5488,BMW,320,2015,Petrol,2,87358,Automatic
45621637,941,BMW,X5,2015,Diesel,3,196614,Automatic
45787341,42337,BMW,528,2014,Petrol,2.0 Turbo,144000,Tiptronic
45814512,11290,BMW,525 525,2001,LPG,2.5 Turbo,140000,Automatic
45549323,17876,BMW,X5,2006,LPG,3,160000,Tiptronic
45782797,16935,BMW,X5,2006,LPG,3,260000,Tiptronic
45646842,157,BMW,X5,2012,Diesel,3,296395,Automatic
45798930,23521,BMW,X5,2008,Petrol,3,180000,Tiptronic
45624979,3607,BMW,X5,2015,Diesel,3,201056,Automatic
45648509,25089,BMW,X5,2014,Diesel,3,141384,Automatic
45810349,30734,BMW,650,2015,Petrol,4.4,92213,Automatic
45647801,14583,BMW,X5,2012,Diesel,3,229966,Automatic
45326522,68994,BMW,X6,2011,Hybrid,4.4 Turbo,76000,Tiptronic
45445260,25089,BMW,X5,2008,Diesel,3.0 Turbo,213000,Tiptronic
45631400,7213,BMW,X5,2014,Diesel,3,0,Automatic
45654903,16935,BMW,X3,2005,Petrol,3,155903,Tiptronic
45640880,6586,BMW,X5,2012,Diesel,3,274098,Automatic
44044580,25089,BMW,650,2007,Petrol,4.8,150000,Tiptronic
45760717,6272,BMW,X5,2011,Diesel,3,213195,Automatic
45808703,49864,BMW,528,2016,Petrol,2.0 Turbo,32000,Tiptronic
45781430,17249,BMW,530,2007,Petrol,3,212000,Tiptronic
45803594,11290,BMW,530,2002,Petrol,3,270000,Tiptronic
45740677,15994,BMW,528,2009,Petrol,3,184000,Tiptronic
45724902,26657,BMW,328,2012,Petrol,2.0 Turbo,144000,Tiptronic
45781796,10663,BMW,325,2003,Petrol,2.5,76000,Automatic
45741884,17876,BMW,X5,2009,Petrol,4.8,112000,Tiptronic
45762145,7213,BMW,318,1998,CNG,1.9,312000,Manual
45798345,11604,BMW,530,2005,Petrol,3,0,Tiptronic
45624964,7213,BMW,X5,2014,Diesel,3,0,Automatic
45625914,392,BMW,X5,2012,Diesel,3,296395,Automatic
45816267,8154,BMW,X6,2011,Petrol,4.4,147677,Automatic
45814733,9400,BMW,528,2000,LPG,2.8 Turbo,0,Tiptronic
45773486,10349,BMW,318,2004,Petrol,2,233600,Tiptronic
45816273,3763,BMW,X6,2013,Petrol,4.4,218518,Automatic
45640886,220,BMW,X5,2012,Diesel,3,273962,Automatic
45796180,17876,BMW,528,2009,Petrol,3,255478,Tiptronic
45757918,37006,BMW,328,2014,Petrol,2.0 Turbo,54000,Tiptronic
45813589,4861,BMW,M4,2015,Petrol,3,64338,Automatic
45800847,23800,BMW,X1,2013,Petrol,2.0 Turbo,65000,Tiptronic
45771564,14740,BMW,X5,2004,Petrol,3,179100,Tiptronic
45648481,220,BMW,X5,2012,Diesel,3,273962,Automatic
43942837,28852,BMW,X1,2013,Petrol,2.0 Turbo,10000,Automatic
45812945,8781,BMW,X5,2002,Petrol,3,249117,Tiptronic
45761496,9408,BMW,120,2004,Petrol,2,100000,Tiptronic
45648502,8154,BMW,X5,2012,Diesel,3,103458,Automatic
45806779,32302,BMW,535,2013,Petrol,3.0 Turbo,65600,Tiptronic
45789862,5645,BMW,316 i,1996,Petrol,1.6,300000,Manual
45625944,8154,BMW,X5,2012,Diesel,3,103458,Automatic
45126766,21012,BMW,128,2009,Petrol,3,198000,Tiptronic
45760644,288521,BMW,M5 Машина в максимально,2018,Petrol,4.4,13500,Tiptronic
45816374,6272,BMW,X5,2011,Petrol,3,170043,Automatic
45770463,40769,BMW,X6,2009,Petrol,3.5 Turbo,158000,Tiptronic
43453542,30420,BMW,X5 Japan,2008,Petrol,4.8,133000,Tiptronic
45761461,16308,BMW,530,2004,Petrol,3,231000,Automatic
45640914,8154,BMW,X5,2012,Diesel,3,103458,Automatic
45656442,1019,BMW,X5,2013,Diesel,3,137802,Automatic
40379701,30800,BMW,530 GT,2009,Diesel,3,282586,Automatic
38169002,150,BMW,340,1947,Petrol,2,165000,Manual
45813369,706,BMW,528,2013,Petrol,2,140944,Automatic
45113267,37006,BMW,528,2012,Petrol,2.0 Turbo,196800,Tiptronic
45550781,54882,BMW,X6,2013,Petrol,3.0 Turbo,101000,Tiptronic
45776078,18817,BMW,750 4.8,2005,CNG,4.8,210000,Tiptronic
45151658,106627,BMW,530 G30,2017,Petrol,2.0 Turbo,22500,Tiptronic
45798276,7213,BMW,525,2000,Petrol,2.5,190000,Tiptronic
43487083,80,BMW,530,2007,Petrol,2.5,100000,Automatic
45656422,220,BMW,X5,2012,Diesel,3,273962,Automatic
45816501,10976,BMW,318,2005,Petrol,1.8,55000,Manual
44949023,94083,BMW,X5 M,2015,Diesel,3.0 Turbo,95000,Tiptronic
45792363,29793,BMW,X5,2009,Diesel,3.0 Turbo,10000,Automatic
45813508,3136,BMW,328,2016,Petrol,2,51930,Automatic
45771037,47042,BMW,328,2016,Petrol,2.0 Turbo,32000,Tiptronic
45779376,28225,BMW,X5,2009,Petrol,3.0 Turbo,41000,Tiptronic
45789480,7527,BMW,525,2000,Petrol,2.5,17000,Manual
45646864,10349,BMW,X5,2014,Diesel,3,0,Automatic
45787519,2822,BMW,520,1990,Petrol,2,111111,Manual
45740698,24000,BMW,X5,2012,Petrol,3.0 Turbo,147718,Automatic
42809584,12544,BMW,320,2001,Petrol,2.2,115000,Automatic
45739626,32929,BMW,535,2012,Petrol,3.0 Turbo,164800,Tiptronic
45798374,29793,BMW,X5,2007,Diesel,3.0 Turbo,19000,Automatic
45416386,37006,BMW,535,2010,Petrol,3.0 Turbo,102033,Tiptronic
45722256,95651,BMW,X5,2014,Diesel,3.0 Turbo,93000,Tiptronic
45801378,12231,BMW,750,2006,Petrol,4.8,249600,Automatic
45812406,14113,BMW,325,2009,Petrol,3,180000,Tiptronic
44587422,17249,BMW,320,2005,Diesel,1.9,349930,Automatic
45651256,2666,BMW,320,2018,Petrol,2,25323,Automatic
45479787,11200,BMW,525,2005,Petrol,3,246000,Automatic
44875343,17249,BMW,X5,2005,Petrol,3,196000,Tiptronic
45792530,8154,BMW,320,2002,Petrol,2.2,217777,Tiptronic
45781385,43905,BMW,X5 M,2009,Petrol,4.4 Turbo,170000,Tiptronic
45646861,220,BMW,X5,2012,Diesel,3,273962,Automatic
41792927,10036,BMW,320 I,2004,Petrol,2.2,118000,Tiptronic
45548623,21326,BMW,328,2010,Petrol,3,91000,Tiptronic
45502205,26657,BMW,528,2011,Petrol,3,103000,Tiptronic
45449597,28225,BMW,X5 E70,2013,Petrol,3.0 Turbo,119700,Tiptronic
44959077,77775,BMW,X5,2014,Petrol,3.5 Turbo,158000,Tiptronic
45551485,10349,BMW,525,2004,Petrol,2.5,250000,Automatic
45815420,78403,BMW,650 450 HP,2012,Petrol,4.4 Turbo,105000,Tiptronic
45781121,43435,BMW,X5 XDRIVE 35D,2012,Diesel,3.5 Turbo,243087,Automatic
45773559,26657,BMW,550,2014,Petrol,4.4,84909,Automatic
45816133,43905,BMW,535,2012,Petrol,3.0 Turbo,0,Tiptronic
44339567,40456,BMW,535 Twinturbo,2012,Petrol,3.0 Turbo,176480,Tiptronic
45775915,9408,BMW,320,2000,Diesel,1.9,197000,Manual
45811311,470,BMW,X5,2011,Diesel,3,282280,Automatic
45808620,470,BMW,528,2013,Petrol,2,140944,Automatic
45089354,45473,BMW,528,2014,Petrol,2.0 Turbo,70000,Tiptronic
45807528,7840,BMW,328,2010,Petrol,3,157000,Tiptronic
45149755,11604,BMW,X5,2002,CNG,4.4,222222,Tiptronic
45776801,8781,BMW,320,2000,Petrol,2.5,207000,Tiptronic
45816264,470,BMW,X6,2011,Petrol,4.4,135800,Automatic
45783332,43592,BMW,X6 M,2009,Petrol,3.0 Turbo,170000,Tiptronic
45767143,4704,BMW,528,1998,Petrol,2.8,250130,Tiptronic
45795856,20071,BMW,X5 3.0,2002,Diesel,3.0 Turbo,256000,Tiptronic
45775910,37633,BMW,528,2012,Petrol,2.0 Turbo,144000,Automatic
45786698,30420,BMW,550,2011,Petrol,4.4 Turbo,176000,Tiptronic
45801661,8781,BMW,M3,2000,Petrol,2.5,222222,Manual
45646899,392,BMW,X5,2011,Diesel,3,213195,Automatic
45782253,60,BMW,330,2007,Petrol,3,157800,Tiptronic
44564167,42024,BMW,528,2013,Petrol,2.0 Turbo,156800,Tiptronic
41080762,54882,BMW,X6,2011,Petrol,3.0 Turbo,104000,Tiptronic
45810495,17249,BMW,X5,2004,LPG,4.4,240000,Tiptronic
45735206,23521,BMW,535,2011,Petrol,3,249600,Automatic
45699907,28300,BMW,320,2013,Petrol,2.0 Turbo,150000,Tiptronic
45813560,470,BMW,X3,2015,Petrol,2,123923,Automatic
45648476,7213,BMW,X5,2012,Diesel,3,274098,Automatic
45813440,3136,BMW,650,2015,Petrol,4.4,60709,Automatic
45814029,8781,BMW,318,2001,Petrol,1.9,159344,Tiptronic
45816304,9565,BMW,X5,2013,Petrol,4.4,125538,Automatic
45767513,5959,BMW,528,1998,CNG,2.8,243987,Automatic
45789168,12858,BMW,550,2011,Petrol,4.4,110000,Automatic
45770152,43000,BMW,328 i,2014,Petrol,2.0 Turbo,92361,Tiptronic
45761983,26657,BMW,535,2014,Petrol,3.0 Turbo,170000,Automatic
45788367,29793,BMW,328,2013,Petrol,3,98000,Automatic
45324859,106627,BMW,X6,2015,Diesel,3.5 Turbo,150000,Tiptronic
44700691,73698,BMW,X4,2016,Petrol,2.0 Turbo,88000,Tiptronic
45795536,7213,BMW,320,1994,Petrol,2,285000,Manual
45816376,1568,BMW,X5,2011,Diesel,3,270326,Automatic
45795506,25716,BMW,X5,2008,Petrol,3,125000,Tiptronic
44839716,14426,BMW,328,2011,Petrol,3,56990,Automatic
44788599,39201,BMW,435,2015,Petrol,3.0 Turbo,56000,Tiptronic
45640907,3607,BMW,X5,2015,Diesel,3,201056,Automatic
45800409,19130,BMW,X5,2007,Petrol,3,310000,Tiptronic
45709629,47042,BMW,540 I,1995,Petrol,4,173000,Manual
45766884,3058,BMW,535,2012,Petrol,3,218429,Automatic
43995670,24462,BMW,X5,2009,Petrol,3,107000,Tiptronic
45816302,6586,BMW,X5,2011,Petrol,3,117194,Automatic
45813232,9408,BMW,318,2005,Petrol,2,110000,Tiptronic
45648475,16621,BMW,X5,2014,Diesel,3,110715,Automatic
45798910,6899,BMW,318,1995,Petrol,1.8,18000,Automatic
45789510,11917,BMW,325 CI,2004,Petrol,2.5,174000,Tiptronic
45785602,43905,BMW,535,2013,Petrol,3.0 Turbo,118000,Tiptronic
45786759,70562,BMW,X5 3.5,2014,Petrol,3.0 Turbo,196000,Tiptronic
45064922,18817,BMW,330,2007,Petrol,3,143000,Tiptronic
45158822,25716,BMW,535 535,2011,Petrol,3.0 Turbo,90567,Tiptronic
45518665,29793,BMW,"Z4 3,0 SI",2007,Petrol,3,210000,Tiptronic
42836676,51746,BMW,640,2012,Petrol,3.0 Turbo,190000,Tiptronic
45759277,12544,BMW,525,2003,Petrol,2.5,25000,Tiptronic
45646770,627,BMW,328,2011,Petrol,3,241994,Automatic
45816275,3763,BMW,X6,2012,Petrol,3,161421,Automatic
45646687,2901,BMW,135,2010,Petrol,3,108826,Automatic
45802055,6586,BMW,650,2002,Petrol,4.4,123456,Automatic
44086969,58018,BMW,X1,2017,Petrol,2.0 Turbo,31000,Automatic
45816247,627,BMW,X6,2012,Petrol,4.4,0,Automatic
45791376,24148,BMW,535 comfort-sport,2012,Petrol,3.0 Turbo,160000,Tiptronic
45019690,17876,BMW,530,2006,Petrol,3,233000,Tiptronic
45807304,5645,BMW,330,2010,Petrol,3.0 Turbo,178000,Tiptronic
45788701,5331,BMW,325,1995,Petrol,2.5,300000,Manual
45789648,7840,BMW,530,1995,Petrol,3,100000,Manual
45791783,21012,BMW,X5,2008,Petrol,4.8,145000,Tiptronic
45796236,9095,BMW,528,2000,Petrol,2.8,333000,Tiptronic
45770591,62722,BMW,X6 Limited,2012,Petrol,3.0 Turbo,95000,Tiptronic
45775390,7840,BMW,730,1995,Petrol,3,0,Automatic
45813786,941,BMW,328,2014,Diesel,2,250491,Automatic
45776728,33556,BMW,X5,2009,Petrol,4.8,85000,Tiptronic
45773457,6586,BMW,320,1996,Petrol,2,357806,Manual
45816284,13485,BMW,X5,2013,Petrol,3,168395,Automatic
45757315,10976,BMW,530,2005,LPG,3,2200,Tiptronic
